event_date	event_type	name	isin	rating	coupon_pct	price_pct	price_source	current_face	nkd_rub	dirty_rub	days_to_event	simple_yield_pct	effective_xirr_pct	moex_yield_pct	maturity	put_date	put_price_pct	amortization_count	estimated_coupon_count	call_dates_ignored	unknown_offer_dates_ignored	num_trades	value_today
2027-07-02	MATURITY	СберИОС 001Р-628R СБЕР ББК 3Г	RU000A108QJ4	NR	0.01	112.5	PREV/LAST FALLBACK	1000.0	0	1125.0	288	-14.048	-13.8339	0.0	2027-07-02			1	0	[]	[]	0	0
2027-07-02	MATURITY	СберИОС 001Р-725R X5 КС	RU000A10BNQ5	NR	0.01	95.96	OFFER	1000.0	0	959.6	288	5.3621	5.3921	0.0	2027-07-02			1	0	[]	[]	0	0
2027-07-04	MATURITY	ТАЛКлизинг001P-02	RU000A1090A1	NR	18.25	103.54	OFFER	400.0	2.0	416.16	290	5.093	10.0918	10.77	2027-07-04			10	0	[]	[]	2	826
2027-07-06	MATURITY	Банк ВТБ (ПАО) Б-1-397	RU000A10EVW0	NR	0.01	86.1	PREV/LAST FALLBACK	1000.0	0	861.0	292	20.1916	20.5848	0.0	2027-07-06			1	0	[]	["2027-07-06"]	0	0
2027-07-06	MATURITY	НоваБев Групп 002P БО-П05	RU000A104Y15	AA-	10.85	97.68	OFFER	750.0	16.05	748.65	292	11.5174	15.3102	15.27	2027-07-06			2	0	[]	[]	260	4079606
2027-07-07	MATURITY	СберИОС 001Р-809R 1Y USDRUB	RU000A10FJD2	NR	0.01	103.2	PREV/LAST FALLBACK	1000.0	0	1032.0	293	-3.8507	-3.8359	0.0	2027-07-07			1	0	[]	[]	0	0
2027-07-09	PUT	СИБУР Холдинг БО-03	RU000A103DS4	AAA	15.5	101.9	OFFER	1000.0	30.58	1049.58	295	12.3778	13.1324	13.29	2031-07-01	2027-07-09	100.0	0	0	[]	[]	16	74332
2027-07-10	MATURITY	Элемент Лизинг БО 001P-09	RU000A1092S9	A	18.5	101.62	OFFER	279.8	0.57	284.9028	296	7.9973	15.6965	15.78	2027-07-10			10	0	[]	[]	26	87484
2027-07-12	MATURITY	Аэрофьюэлз 002Р-05	RU000A10C2E9	A	19.75	101.34	OFFER	1000.0	35.71	1049.11	298	17.2614	19.1629	19.16	2027-07-12			1	0	[]	[]	577	10423580
2027-07-14	MATURITY	МФК Быстроденьги 002Р-05	RU000A107PW1	BB	22.0	101.16	OFFER	1000.0	0	1011.6	300	15.1326	21.939	22.35	2027-07-14			4	0	[]	[]	56	1247281
2027-07-14	MATURITY	ПАО НК Роснефть 001P-06	RU000A0JXXD3	NR	8.0	95.45	PREV/LAST FALLBACK	1000.0	14.03	968.53	300	13.9752	14.5027	14.5	2027-07-14			1	0	[]	[]	0	0
2027-07-14	MATURITY	ПАО НК Роснефть 001P-07	RU000A0JXXE1	NR	8.0	99.55	PREV/LAST FALLBACK	1000.0	14.03	1009.53	300	8.4664	8.7372	8.74	2027-07-14			1	0	[]	[]	0	0
2027-07-15	MATURITY	ВЭБ.РФ ПБО-002Р-33	RU000A104Z48	AAA	10.2	96.55	OFFER	1000.0	17.61	983.11	301	14.63	15.2846	15.28	2027-07-15			1	0	[]	[]	317	131915798
2027-07-15	MATURITY	Уралкуз 001Р-01	RU000A10C6M3	BBB+	20.0	98.56	OFFER	1000.0	15.89	1001.49	301	21.7161	24.2727	24.27	2027-07-15			1	0	[]	[]	238	2802865
2027-07-16	PUT	ГИДРОМАШСЕРВИС АО 001Р-04	RU000A10C5T0	A	17.0	101.42	OFFER	1000.0	0.47	1014.67	302	14.8928	16.0789	16.26	2035-07-01	2027-07-16	100.0	0	0	[]	[]	60	336583
2027-07-18	MATURITY	ЛЕГЕНДА БО 002Р-04	RU000A10C6Z5	BBB	20.25	101.55	OFFER	1000.0	14.42	1029.92	304	17.8504	19.8281	19.86	2027-07-18			1	0	[]	[]	45	500500
2027-07-19	PUT	ИКС 5 ФИНАНС 003P-07	RU000A10AHA3	AAA	13.25	99.38	OFFER	1000.0	0	993.8	305	13.8602	14.7473	14.95	2034-12-04	2027-07-19	100.0	0	0	[]	[]	212	9683787
2027-07-20	MATURITY	ТБанк ИС-1-8	RU000A10FQ58	NR	0.01	5.3	LAST	1000.0	0.02	53.02	306	2130.6807		0.0	2027-07-20			1	0	[]	[]	1	53
2027-07-21	MATURITY	ФСК Россети(ПАО)-обл. сер.22	RU000A0JSQ58	NR	10.0	98.98	OFFER	1000.0	15.62	1005.42	307	11.1511	11.5845	11.76	2027-07-21			1	0	[]	[]	0	0
2027-07-22	PUT	АФК Система БО 001P-11	RU000A100N12	A+	10.9	92.85	OFFER	1000.0	17.62	946.12	308	20.364	21.4096	21.53	2029-07-16	2027-07-22	100.0	0	0	[]	[]	2477	5934200
2027-07-22	MATURITY	Агротек БО-02	RU000A1065Y3	BB	15.0	97.62	OFFER	1000.0	23.01	999.21	308	11.1828	22.108	23.41	2027-07-22			4	0	[]	[]	33	145546
2027-07-22	MATURITY	Лизинг-Трейд 001P-05	RU000A1053H4	BB+	15.0	90.31	OFFER	1000.0	9.04	912.14	308	29.0361	31.9243	32.09	2027-07-22			1	0	[]	[]	37	263520
2027-07-22	MATURITY	СберИОС 001Р-527R 5Г ТЕХ	RU000A104JX9	NR	0.01	92.99	OFFER	1000.0	0	929.9	308	8.9973	9.0592	0.0	2027-07-22			1	0	[]	[]	0	0
2027-07-23	MATURITY	Банк ВТБ (ПАО) Б-1-406	RU000A10FEE1	NR	0.01	119.98	OFFER	1000.0	0	1199.8	309	-19.6629	-19.3523	0.0	2027-07-23			1	0	[]	["2027-07-23"]	0	0
2027-07-23	MATURITY	Томская область 2020	RU000A1024L7	NR	6.7	94.36	OFFER	200.0	1.87	190.59	309	14.0131	14.597	14.92	2027-07-23			1	0	[]	[]	36	83776
2027-07-24	MATURITY	Страна Девелопмент 002Р-02	RU000A10E6J7	BBB-	25.25	102.0	OFFER	1000.0	13.84	1033.84	310	22.141	25.1339	25.13	2027-07-24			1	0	[]	[]	201	1772264
2027-07-26	PUT	ГК Сегежа 002P-03R	RU000A104FG2	BB-	23.5	97.47	OFFER	1000.0	36.7	1011.4	312	25.7895	29.264	29.66	2037-01-07	2027-07-26	100.0	0	0	[]	[]	53	229518
2027-07-27	MATURITY	ПАО "ТГК-14" 001Р-02	RU000A106MW0	BBB	12.85	94.66	OFFER	1000.0	17.95	964.55	313	19.7803	21.2612	21.26	2027-07-27			1	0	[]	[]	120	2042384
2027-07-27	MATURITY	СберИОС 001Р-810R 1Y USDRUB	RU000A10FKC2	AAA	0.01	104.0	OFFER	1000.0	0	1040.0	313	-4.4739	-4.4595	0.0	2027-07-27			1	0	[]	[]	2	320254
2027-07-29	MATURITY	БИАНКА ПРЕМИУМ БО-01	RU000A1097X8	BB	23.0	89.85	OFFER	1000.0	9.45	907.95	315	38.2798	43.8292	43.85	2027-07-29			1	0	[]	[]	73	327687
2027-07-29	MATURITY	Байсэл 001P-01	RU000A1094U1	BB-	14.25	95.0	OFFER	1000.0	19.13	969.13	315	16.8597	24.9517	24.95	2027-07-29			3	0	[]	[]	36	132428
2027-07-29	MATURITY	Банк ВТБ (ПАО) С-1-1595	RU000A10CEG3	NR	0.01	6.0	LAST	1000.0	0	60.0	315	1815.537		0.0	2027-07-29			1	0	[]	[]	1	120
2027-07-29	MATURITY	Свердловская область 35008	RU000A101Z17	NR	6.1	93.8	OFFER	300.0	2.81	284.21	315	14.0168	14.5637	14.55	2027-07-29			1	0	[]	[]	101	297656
2027-07-30	MATURITY	ГК Самолет БО-П15	RU000A109874	A-	17.0	81.62	OFFER	1000.0	6.52	822.72	316	46.4639	52.2299	52.07	2027-07-30			1	0	[]	[]	2207	24314543
2027-07-30	PUT	ГТЛК БО 001Р-08	RU000A0ZYR91	AA-	11.32	95.38	OFFER	1000.0	15.82	969.62	316	17.0659	18.1755	18.28	2033-01-18	2027-07-30	100.0	0	0	[]	[]	19	1182938
2027-07-30	MATURITY	СберИОС 001Р-632R 3Г TW IMOEX	RU000A108WH6	NR	0.01	104.0	PREV/LAST FALLBACK	1000.0	0	1040.0	316	-4.4314	-4.4181	0.0	2027-07-30			1	0	[]	[]	0	0
2027-07-30	MATURITY	СберИОС 001Р-808R 1Г YDEXДИС	RU000A10FJE0	NR	0.01	101.15	OFFER	1000.0	0	1011.5	316	-1.3018	-1.3007	0.0	2027-07-30			1	0	[]	[]	0	0
2027-07-30	MATURITY	СберИОС 001Р-811R 1Y ОФЗ	RU000A10FN93	NR	0.01	108.44	OFFER	1000.0	0	1084.4	316	-8.9793	-8.924	0.0	2027-07-30			1	0	[]	[]	1	295740
2027-07-31	MATURITY	ГПБ (АО) БО 004Р-22	RU000A10BVN5	NR	0.01	88.19	OFFER	1000.0	0.01	881.91	317	15.4309	15.5818	15.61	2027-07-31			1	0	[]	[]	0	0
2027-07-31	MATURITY	ГПБ (АО) БО 004Р-23	RU000A10C2N0	AA+	0.01	104.39	PREV/LAST FALLBACK	1000.0	0.01	1043.91	317	-4.8322	-4.8166	-4.82	2027-07-31			1	0	[]	[]	0	0
2027-08-02	MATURITY	iКаршеринг Руссия 001P-07	RU000A10CCG7	BBB+	18.25	94.24	OFFER	1000.0	5.5	947.9	319	26.2059	28.9234	28.91	2027-08-02			1	0	[]	[]	368	2129190
2027-08-02	PUT	ГК Самолет БО-П19	RU000A10E6U4	A-	21.0	89.09	OFFER	1000.0	9.21	900.11	319	36.8324	41.7599	43.18	2029-01-18	2027-08-02	100.0	0	0	[]	[]	621	4493204
2027-08-03	MATURITY	СберИОС 001Р-733R RUGOLD КС	RU000A10BVZ9	NR	0.01	120.8	PREV/LAST FALLBACK	1000.0	0	1208.0	320	-19.621	-19.371	0.0	2027-08-03			1	0	[]	[]	0	0
2027-08-04	MATURITY	СберИОС 001Р-408R 5Г РБЧ	RU000A104Y31	NR	0.01	85.3	PREV/LAST FALLBACK	1000.0	0	853.0	321	19.6621	19.8844	0.0	2027-08-04			1	0	[]	[]	0	0
2027-08-05	MATURITY	МФК ВЭББАНКИР 05	RU000A107U65	BB	16.0	98.15	OFFER	916.7	3.21	902.9511	322	10.8099	22.1834	22.18	2027-08-05			11	0	[]	[]	10	116898
2027-08-05	MATURITY	СберИОС 001Р-812R 1Y USDRUB	RU000A10FQ74	NR	0.01	105.81	PREV/LAST FALLBACK	1000.0	0	1058.1	322	-6.2135	-6.1904	0.0	2027-08-05			1	0	[]	[]	0	0
2027-08-09	PUT	ГК Самолет БО-П06	RU000A100QA0	A-	18.75	85.51	OFFER	1000.0	22.09	877.19	326	39.5437	44.2349	47.46	2029-08-01	2027-08-09	100.0	0	0	[]	[]	145	718472
2027-08-10	MATURITY	Банк ВТБ (ПАО) Б-1-411	RU000A10FEK8	NR	0.01	90.01	PREV/LAST FALLBACK	1000.0	0	900.1	327	12.3985	12.4764	0.0	2027-08-10			1	0	[]	["2027-08-10"]	0	0
2027-08-10	PUT	Сибирское Стекло БО-03	RU000A10D2N9	BB-	24.25	95.79	OFFER	1000.0	7.97	965.87	327	29.2796	33.2495	34.04	2028-09-24	2027-08-10	100.0	0	0	[]	[]	25	294839
2027-08-11	MATURITY	РусГидро (ПАО) БО-П13	RU000A10BNF8	AAA	17.35	103.53	OFFER	1000.0	0.95	1036.25	328	12.952	13.9879	13.99	2027-08-11			1	0	[]	[]	258	2436924
2027-08-11	MATURITY	СберИОС 001Р-530R 5Г SBERRM	RU000A104KZ2	NR	0.01	91.8	PREV/LAST FALLBACK	1000.0	0	918.0	328	10.0007	10.0501	0.0	2027-08-11			1	0	[]	[]	0	0
2027-08-12	MATURITY	СибСульфур БО-01-001P	RU000A1098T4	B	25.0	94.07	OFFER	1000.0	23.97	964.67	329	26.2845	40.2707	40.15	2027-08-12			4	0	[]	[]	103	1012638
2027-08-15	MATURITY	ГПБ (АО) БО 004Р-24	RU000A10C7E8	AA+	0.01	101.71	PREV/LAST FALLBACK	1000.0	0.01	1017.11	332	-1.8386	-1.8371	-1.84	2027-08-15			1	0	[]	[]	0	0
2027-08-17	MATURITY	Банк ВТБ (ПАО) Б-1-413	RU000A10FQH8	NR	0.01	99.0	OFFER	1000.0	0	990.0	334	1.1127	1.1132	0.0	2027-08-17			1	0	[]	[]	0	0
2027-08-17	MATURITY	Магнит ПАО БО-004Р-09	RU000A10CL07	AA+	13.3	100.22	OFFER	1000.0	9.47	1011.67	334	12.9074	13.8509	14.1	2027-08-17			1	0	[]	[]	66	681813
2027-08-17	MATURITY	СМАК БО-П02	RU000A106UA9	B+	14.0	91.5	OFFER	800.0	7.98	739.98	334	22.1153	30.7592	30.76	2027-08-17			4	0	[]	[]	8	26356
2027-08-17	MATURITY	СберИОС 001Р-522R 5Г РФКРЗН	RU000A104H08	NR	0.01	85.3	PREV/LAST FALLBACK	1000.0	0	853.0	334	18.8968	19.0412	0.0	2027-08-17			1	0	[]	[]	0	0
2027-08-17	MATURITY	ЭНЕРГОНИКА 001Р-03	RU000A105492	BBB	13.0	94.29	OFFER	250.0	2.67	238.395	334	20.1721	21.5003	21.87	2027-08-17			1	0	[]	[]	44	49842
2027-08-18	MATURITY	Каршеринг Руссия 001P-03	RU000A106UW3	BBB+	13.7	86.25	OFFER	1000.0	9.38	871.88	335	32.896	35.9581	35.96	2027-08-18			1	0	[]	[]	1096	8404086
2027-08-20	MATURITY	ПРОСТАЯ ЕДА 001Р-01	RU000A1099W6	BB	23.0	99.87	OFFER	1000.0	17.01	1015.71	337	22.7822	25.2033	25.6	2027-08-20			1	0	[]	[]	36	154663
2027-08-23	PUT	МСБ-Лизинг 003P-06	RU000A10CLD5	BB+	23.0	99.1	OFFER	1000.0	15.75	1006.75	340	23.4646	26.5493	26.95	2029-08-07	2027-08-23	100.0	0	0	[]	[]	53	546317
2027-08-23	MATURITY	Сбер CIB-СО-531	RU000A0NR5X4	NR	0.01	94.14	PREV/LAST FALLBACK	1000.0	0	941.4	340	6.7167	6.7318	0.0	2027-08-23			1	0	[]	[]	0	0
2027-08-24	PUT	АПРИ БО-002Р-10	RU000A10BM56	BBB-	25.5	89.47	OFFER	1000.0	2.1	896.8	341	39.8361	45.6523	47.21	2030-04-26	2027-08-24	100.0	0	0	[]	[]	282	2548574
2027-08-24	MATURITY	Банк ВТБ (ПАО) Б-1-414	RU000A10FPD9	NR	0.01	84.01	PREV/LAST FALLBACK	1000.0	0	840.1	341	20.3832	20.5132	0.0	2027-08-24			1	0	[]	[]	0	0
2027-08-24	MATURITY	Банк ВТБ (ПАО) Б-1-416	RU000A10FPF4	NR	0.01	90.02	PREV/LAST FALLBACK	1000.0	0	900.2	341	11.8762	11.9215	0.0	2027-08-24			1	0	[]	[]	0	0
2027-08-24	MATURITY	Новые технологии 001Р-08	RU000A10CMQ5	A-	17.0	101.48	OFFER	1000.0	8.85	1023.65	341	15.0563	16.4034	16.51	2027-08-24			1	0	[]	[]	182	1374844
2027-08-26	PUT	ВЭБ.РФ об. сер. 21	RU000A0JS4Z7	AAA	19.15	107.35	OFFER	1000.0	12.07	1085.57	343	10.3329	10.8724	11.9	2032-02-17	2027-08-26	100.0	0	0	[]	[]	73	393837
2027-08-27	MATURITY	СберИОС 001Р-533R 5Г IMOEX	RU000A105179	NR	0.01	104.17	OFFER	1000.0	0	1041.7	344	-4.2373	-4.232	0.0	2027-08-27			1	0	[]	[]	0	0
2027-08-31	MATURITY	Банк ВТБ (ПАО) Б-1-417	RU000A10FPG2	NR	0.01	99.0	PREV/LAST FALLBACK	1000.0	0	990.0	348	1.0679	1.0682	0.0	2027-08-31			1	0	[]	[]	0	0
2027-09-02	MATURITY	КАМАЗ ПАО БО-П16	RU000A10CQ77	A	14.9	99.6	OFFER	1000.0	4.08	1000.08	350	15.3204	16.4833	16.51	2027-09-02			1	0	[]	[]	153	2476856
2027-09-02	MATURITY	СберИОС 001Р-639R 3Г TW IMOEX	RU000A109833	NR	0.01	111.5	PREV/LAST FALLBACK	1000.0	0	1115.0	350	-10.7466	-10.722	0.0	2027-09-02			1	0	[]	[]	0	0
2027-09-02	MATURITY	СберИОС 001Р-640R 3Y IMOEX	RU000A109841	NR	0.01	93.99	PREV/LAST FALLBACK	1000.0	0	939.9	350	6.6794	6.6884	0.0	2027-09-02			1	0	[]	[]	0	0
2027-09-02	PUT	Татнефтехим 001-P-03	RU000A10G072	BB+	20.5	100.24	OFFER	1000.0	7.3	1009.7	350	19.8821	21.8084	22.29	2031-08-09	2027-09-02	100.0	0	0	[]	[]	148	3724890
2027-09-03	PUT	АПРИ БО-002Р-09	RU000A10AZY5	BBB-	24.0	86.71	OFFER	1000.0	14.47	881.57	351	41.8977	48.4316	49.9	2030-02-06	2027-09-03	100.0	0	0	[]	[]	506	3388109
2027-09-03	MATURITY	СберИОС 001Р-813R 1Y ОФЗ	RU000A10FRG8	AAA	0.01	99.36	PREV/LAST FALLBACK	1000.0	0	993.6	351	0.6803	0.6804	0.0	2027-09-03			1	0	[]	[]	0	0
2027-09-03	MATURITY	ТЕХНО Лизинг 001P-05	RU000A103TS0	BB+	11.5	87.57	OFFER	800.0	2.27	702.83	351	26.5435	31.7245	31.5	2027-09-03			4	0	[]	[]	59	966785
2027-09-03	MATURITY	Электроаппарат БО-02	RU000A106UL6	NR	16.0	94.57	OFFER	1000.0	5.7	951.4	351	22.752	24.3747	25.03	2027-09-03			1	0	[]	[]	8	10334
2027-09-04	MATURITY	ГПБ (АО) БО 004Р-26	RU000A10CCL7	AA+	0.01	100.31	LAST	1000.0	0	1003.1	352	-0.3101	-0.3101	-0.31	2027-09-04			1	0	[]	[]	1	983038
2027-09-06	PUT	Почта России БО-002P-04	RU000A1055Y4	AA	9.25	92.98	OFFER	1000.0	3.8	933.6	354	17.5203	18.0295	18.17	2032-08-25	2027-09-06	100.0	0	0	[]	[]	1130	2002627
2027-09-06	MATURITY	СберИОС 001Р-721R  1Г ОФЗ	RU000A10CMV5	NR	0.01	124.92	LAST	1000.0	0	1249.2	354	-20.5521	-20.4839	0.0	2027-09-06			1	0	[]	[]	1	6246
2027-09-09	PUT	Кокс ПАО 001P-06	RU000A10CRB6	BBB+	20.5	97.14	OFFER	1000.0	3.37	974.77	357	23.8545	26.391	26.59	2028-08-31	2027-09-09	100.0	0	0	[]	[]	154	3190996
2027-09-10	MATURITY	Банк ВТБ (ПАО) Б-1-392	RU000A10EVR0	NR	0.01	97.89	OFFER	1000.0	0	978.9	358	2.206	2.2065	0.0	2027-09-10			1	0	[]	[]	1	1958
2027-09-10	MATURITY	Банк ВТБ (ПАО) Б-1-395	RU000A10EVU4	NR	0.01	94.0	PREV/LAST FALLBACK	1000.0	0	940.0	358	6.5165	6.5207	0.0	2027-09-10			1	0	[]	[]	0	0
2027-09-10	MATURITY	СберИОС 001Р-536R 5Г IMOEX	RU000A1054X9	NR	0.01	100.76	OFFER	1000.0	0	1007.6	358	-0.7589	-0.7588	0.0	2027-09-10			1	0	[]	[]	0	0
2027-09-12	MATURITY	Магнит ПАО БО-004Р-08	RU000A10C618	AA+	14.95	100.92	OFFER	1000.0	0	1009.2	360	13.8922	14.8776	14.88	2027-09-12			1	0	[]	[]	380	12696987
2027-09-13	PUT	МФК Быстроденьги 002Р-08	RU000A10B2M3	BB	22.0	101.44	OFFER	1000.0	7.84	1022.24	361	19.2594	21.4663	22.45	2029-02-20	2027-09-13	100.0	0	0	[]	[]	29	138614
2027-09-14	MATURITY	СЭЗ им. С.Орджоникидзе 001Р-02	RU000A102556	BBB+	10.75	92.84	OFFER	1000.0	0.59	928.99	362	19.3422	20.2032	20.26	2027-09-14			1	0	[]	[]	73	464474
2027-09-15	PUT	АЛЬФА-БАНК АО БО-39	RU000A0ZYWB3	AA+	18.3	103.39	OFFER	1000.0	3.01	1036.91	363	14.2151	14.8828	15.02	2033-03-17	2027-09-15	100.0	0	0	[]	[]	72	578494
2027-09-15	MATURITY	РЕГИНСПЕЦТРАНС-01	RU000A109NM3	BBB-	23.5	101.84	OFFER	1000.0	17.38	1035.78	363	20.9086	23.6742	23.99	2027-09-15			1	0	["2026-09-20"]	[]	90	628480
2027-09-15	MATURITY	Республика Казахстан 07	RU000A101RV2	NR	6.55	93.28	OFFER	1000.0	0.18	932.98	363	14.2628	14.5144	14.51	2027-09-15			1	0	[]	[]	112	6717635
2027-09-20	MATURITY	Банк ВТБ (ПАО) Б-1-359	RU000A109KL1	NR	14.0	100.95	OFFER	1000.0	11.12	1020.62	368	12.7948	13.7919	13.79	2027-09-20			1	0	[]	[]	34	1324596
2027-09-20	MATURITY	Республика Башкортостан 34016	RU000A10CSP4	NR	14.0	101.33	OFFER	1000.0	8.44	1021.74	368	11.9683	13.2952	14.12	2027-09-20			2	0	[]	[]	4	4042
2027-09-21	MATURITY	АЛЬФА ДОН ТРАНС 001Р-01	RU000A106Y70	CC	18.0	62.1	OFFER	600.0	25.45	398.05	369	72.4903	207.0413	219.21	2027-09-21			5	0	[]	[]	95	311090
2027-09-21	PUT	ИКС 5 ФИНАНС 003P-13	RU000A10C5Y0	AAA	14.1	100.49	OFFER	1000.0	10.04	1014.94	369	13.2282	14.257	14.45	2035-07-06	2027-09-21	100.0	0	0	[]	[]	25	111435
2027-09-22	MATURITY	Медскан 001Р-01	RU000A10BYZ3	A	18.5	103.09	OFFER	1000.0	10.14	1041.04	370	14.8479	16.301	16.29	2027-09-22			1	0	[]	[]	137	3703823
2027-09-23	MATURITY	А Спэйс 001Р-01	RU000A1089A3	BB+	17.0	98.85	OFFER	722.5	6.39	720.5812	371	9.9216	21.1765	21.3	2027-09-23			13	0	[]	[]	27	156306
2027-09-23	MATURITY	Самокат БО-02	RU000A109R50	B	23.0	57.98	OFFER	1000.0	11.97	591.77	371	91.5082	287.482	287.79	2027-09-23			12	0	[]	[]	40	90323
2027-09-24	MATURITY	СберИОС 001Р-799R 5К ОФЗ ДИС	RU000A10F843	NR	0.01	104.99	OFFER	1000.0	0	1049.9	372	-4.6522	-4.6543	0.0	2027-09-24			1	0	[]	[]	0	0
2027-09-25	MATURITY	ГПБ (АО) БО 004Р-52	RU000A10ELA7	NR	0.01	87.98	OFFER	1000.0	0.05	879.85	373	13.3795	13.3619	13.36	2027-09-25			1	0	[]	[]	3	4399
2027-09-25	MATURITY	Селигдар 001Р-03	RU000A10B933	A+	23.25	106.48	OFFER	1000.0	10.83	1075.63	373	15.7204	17.5998	17.68	2027-09-25			1	0	[]	[]	949	15657184
2027-09-27	PUT	Ростелеком ПАО 001P-05R	RU000A100881	AAA	14.0	99.74	OFFER	1000.0	67.51	1064.91	375	13.2092	14.5968	14.79	2029-03-21	2027-09-27	100.0	0	0	[]	[]	29	630356
2027-09-27	MATURITY	ЭЛЕКТРОРЕШЕНИЯ 001Р-02	RU000A10D1J9	BBB	22.5	100.13	OFFER	1000.0	9.25	1010.55	375	22.1356	24.7891	24.79	2027-09-27			1	0	[]	[]	162	2073105
2027-09-28	MATURITY	Сибирское Стекло БО-П04	RU000A107209	BB-	21.5	96.7	OFFER	1000.0	8.25	975.25	376	24.4495	28.4543	28.47	2027-09-28			2	0	[]	[]	73	254019
2027-09-29	PUT	РЕСО-Лизинг ООО БО-П-26	RU000A108UR9	AA-	18.5	102.97	OFFER	1000.0	42.07	1071.77	377	14.3477	15.9825	16.24	2034-06-16	2027-09-29	100.0	0	0	[]	[]	20	236698
2027-09-29	MATURITY	Ростелеком ПАО 001P-17R	RU000A10BSL5	AAA	16.5	102.8	OFFER	1000.0	5.88	1033.88	377	13.3349	14.4537	14.45	2027-09-29			1	0	[]	[]	157	4356406
2027-09-30	MATURITY	ПАО НК Роснефть 001P-08	RU000A0ZYCP5	NR	8.0	100.06	PREV/LAST FALLBACK	1000.0	36.82	1037.42	378	7.6557	8.0908	6.89	2027-09-30			1	2	[]	["2026-10-06"]	0	0
2027-09-30	MATURITY	Парк Сказка БО-П01	RU000A109PK2	B+	24.0	93.69	OFFER	1000.0	50.63	987.53	378	30.4751	35.2182	336.73	2027-09-30			1	0	["2026-10-06"]	[]	129	1864614
2027-10-01	MATURITY	Инвестиционные облигации 07	RU000A108TD1	NR	0.01	81.0	PREV/LAST FALLBACK	1000.0	0.1	810.1	379	22.5994	22.5112	22.51	2027-10-01			1	0	[]	[]	0	0
2027-10-01	MATURITY	Инвестиционные облигации 08	RU000A108TE9	NR	0.01	88.0	OFFER	1000.0	0.1	880.1	379	13.1421	13.1119	22.51	2027-10-01			1	0	[]	[]	0	0
2027-10-04	MATURITY	Аэрофьюэлз002Р-06	RU000A10CZC7	A	18.25	100.47	OFFER	1000.0	36.5	1041.2	382	17.0965	18.9468	18.97	2027-10-04			1	0	[]	[]	113	3061785
2027-10-04	PUT	Межд.Банк Эк.Сотруд. 001P-01	RU000A100VX2	AAA	14.5	99.66	OFFER	1000.0	67.14	1063.74	382	13.7575	15.2063	15.62	2029-09-26	2027-10-04	100.0	0	0	[]	[]	10	36839
2027-10-06	MATURITY	ОФЗ-ПД 26232 06/10/27	RU000A1014N4	NR	6.0	93.525	OFFER	1000.0	26.63	961.88	384	12.637	13.17	13.2	2027-10-06			1	0	[]	[]	2864	194878058
2027-10-08	MATURITY	Автоассистанс 001-01	RU000A109UE5	NR	23.0	95.19	OFFER	1000.0	2.52	954.42	386	28.8587	32.2909	54.68	2027-10-08			1	0	[]	["2026-12-11"]	0	0
2027-10-12	MATURITY	Байсэл 001P-02	RU000A109SM2	BB-	15.0	95.3	OFFER	1000.0	26.71	979.71	390	16.5865	22.9862	23.07	2027-10-12			3	0	[]	[]	6	64751
2027-10-12	MATURITY	ВИС ФИНАНС БО-П01	RU000A102952	A+	10.0	94.45	OFFER	1000.0	17.81	962.31	390	15.7884	16.6867	16.77	2027-10-12			1	0	[]	[]	55	334861
2027-10-14	PUT	АйДи Коллект 001P-06	RU000A10D4V8	BBB-	22.5	101.3	OFFER	1000.0	0.62	1013.62	392	20.8295	23.1217	23.68	2029-09-30	2027-10-14	100.0	0	0	[]	[]	292	5371873
2027-10-14	PUT	РЖД БО 001Р-06R	RU000A0ZZ4P9	AAA	18.5	104.19	OFFER	1000.0	79.58	1121.48	392	12.8915	14.4852	14.62	2033-04-04	2027-10-14	100.0	0	0	[]	[]	24	59497
2027-10-14	MATURITY	ТрансФин-М ПАО 001P-04	RU000A0ZYEB1	A	18.0	98.94	OFFER	1000.0	75.95	1065.35	392	17.8213	19.9915	20.9	2027-10-14			1	1	["2027-04-20"]	[]	53	672585
2027-10-15	MATURITY	ООО АСВ БО-03-001P	RU000A109TF4	NR	25.75	101.87	OFFER	1000.0	43.74	1062.44	393	22.6025	25.8801	25.84	2027-10-15			1	0	[]	[]	8	20321
2027-10-17	MATURITY	Минфин Амурской обл. 31002	RU000A10D4D6	NR	16.75	102.74	OFFER	1000.0	28.45	1055.85	395	13.4663	14.7103	14.71	2027-10-17			1	0	[]	[]	61	437229
2027-10-21	MATURITY	Уралкуз 001Р-03	RU000A10DBV6	BBB+	20.0	98.11	OFFER	1000.0	11.51	992.61	399	21.8926	24.3127	24.43	2027-10-21			1	0	[]	[]	310	3028397
2027-10-22	MATURITY	МКАО Воксис 001Р-01	RU000A10DCE0	BBB+	21.0	102.31	OFFER	1000.0	11.51	1034.61	400	18.2595	20.3317	20.69	2027-10-22			1	0	[]	[]	57	609008
2027-10-22	MATURITY	Ростелеком ПАО 001P-19R	RU000A10CMD3	AAA	13.3	99.58	OFFER	1000.0	7.29	1003.09	400	13.639	14.608	14.83	2027-10-22			1	0	[]	[]	49	548684
2027-10-26	MATURITY	ХК Новотранс 001P-03	RU000A105CM4	AA-	11.7	97.65	OFFER	625.0	10.22	620.5325	404	8.613	16.8361	16.84	2027-10-26			5	0	[]	[]	145	697689
